ip,port,status_code,server_header,nginx_version
"185.107.91.12","80","200","nginx","unknown"
"185.107.91.12","443","200","nginx","unknown"
"149.210.143.249","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"145.131.3.55","80","200","nginx","unknown"
"145.131.3.55","443","200","nginx","unknown"
"109.202.99.196","80","200","nginx","unknown"
"109.202.99.196","443","200","nginx","unknown"
"143.178.255.244","80","200","nginx","unknown"
"143.178.255.244","443","200","nginx","unknown"
"145.14.15.183","80","200","nginx","unknown"
"145.14.15.183","443","200","nginx","unknown"
"86.86.106.218","80","200","nginx","unknown"
"86.86.106.218","443","200","nginx","unknown"
"62.129.149.74","80","200","nginx","unknown"
"62.129.149.74","443","200","nginx","unknown"
"46.19.217.34","80","403","nginx","unknown"
"46.19.217.34","443","403","nginx","unknown"
"139.162.119.86","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.211.177.213","80","200","nginx","unknown"
"95.211.177.213","443","200","nginx","unknown"
"185.107.57.104","80","200","nginx","unknown"
"91.184.0.204","80","200","nginx/1.28.0","1.28.0"
"91.184.0.204","443","200","nginx/1.28.0","1.28.0"
"185.218.226.185","80","404","nginx","unknown"
"185.218.226.185","443","404","nginx","unknown"
"172.241.70.52","80","404","nginx/1.31.0","1.31.0"
"172.241.70.52","443","404","nginx/1.31.0","1.31.0"
"66.151.41.219","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"66.151.41.219","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.137.205.199","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"45.137.205.199","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"192.243.55.87","80","403","nginx","unknown"
"95.211.177.139","80","200","nginx","unknown"
"95.211.177.139","443","200","nginx","unknown"
"45.14.50.124","80","404","nginx/1.18.0","1.18.0"
"45.14.50.124","443","200","nginx","unknown"
"94.124.57.115","80","403","nginx","unknown"
"94.124.57.115","443","200","nginx","unknown"
"46.229.162.135","80","403","nginx","unknown"
"213.34.155.222","80","200","nginx","unknown"
"213.34.155.222","443","200","nginx","unknown"
"194.61.64.231","80","404","nginx/1.22.1","1.22.1"
"194.61.64.231","443","401","nginx/1.22.1","1.22.1"
"185.183.35.233","80","200","nginx","unknown"
"185.183.35.233","443","200","nginx","unknown"
"95.211.3.104","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.211.3.104","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.151.211","80","200","nginx","unknown"
"139.162.151.211","443","200","nginx","unknown"
"85.10.138.113","80","200","nginx","unknown"
"85.10.138.113","443","200","nginx","unknown"
"139.162.235.152","80","200","nginx/1.18.0","1.18.0"
"139.162.235.152","443","200","nginx/1.18.0","1.18.0"
"136.144.128.110","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"136.144.128.110","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"80.79.5.136","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"80.79.5.136","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"217.121.251.56","80","200","nginx","unknown"
"217.121.251.56","443","200","nginx","unknown"
"185.95.25.245","80","200","nginx","unknown"
"185.95.25.245","443","200","nginx","unknown"
"185.95.25.173","80","200","nginx","unknown"
"185.95.25.173","443","200","nginx","unknown"
"194.171.179.80","80","404","nginx","unknown"
"194.171.179.80","443","200","nginx","unknown"
"188.240.53.73","80","200","nginx","unknown"
"188.240.53.73","443","200","nginx","unknown"
"87.212.33.45","80","200","nginx","unknown"
"87.212.33.45","443","200","nginx","unknown"
"185.95.45.20","80","200","nginx","unknown"
"185.95.45.20","443","200","nginx","unknown"
"185.109.216.65","80","200","nginx","unknown"
"185.109.216.65","443","200","nginx","unknown"
"23.109.61.50","80","200","nginx","unknown"
"23.109.61.50","443","200","nginx","unknown"
"81.171.17.62","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"81.171.17.62","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"130.37.53.115","80","503","nginx","unknown"
"130.37.53.115","443","503","nginx","unknown"
"37.252.120.109","80","200","nginx/1.22.1","1.22.1"
"37.252.120.109","443","200","nginx/1.22.1","1.22.1"
"139.162.83.86","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.83.86","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"81.172.166.202","80","418","nginx/1.22.1","1.22.1"
"81.172.166.202","443","418","nginx/1.22.1","1.22.1"
"185.23.213.100","80","200","nginx","unknown"
"185.23.213.100","443","200","nginx","unknown"
"93.186.176.152","80","200","nginx","unknown"
"93.186.176.152","443","200","nginx","unknown"
"91.184.31.38","80","200","nginx","unknown"
"91.184.31.38","443","200","nginx","unknown"
"89.98.82.35","80","200","nginx","unknown"
"89.98.82.35","443","200","nginx","unknown"
"139.162.220.114","80","403","nginx/1.14.0 (Ubuntu)","1.14.0"
"139.162.220.114","443","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"159.253.5.233","80","200","nginx","unknown"
"92.122.159.213","80","400","akamai/nginx","unknown"
"92.122.159.213","443","400","akamai/nginx","unknown"
"37.97.214.4","80","200","nginx","unknown"
"37.97.214.4","443","200","nginx","unknown"
"188.207.11.39","80","200","nginx","unknown"
"188.207.11.39","443","200","nginx","unknown"
"217.62.159.173","80","200","nginx","unknown"
"217.62.159.173","443","200","nginx","unknown"
"87.212.19.217","80","200","nginx","unknown"
"83.82.140.193","80","200","nginx","unknown"
"139.162.178.30","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.178.30","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"95.211.228.201","80","200","nginx","unknown"
"62.221.209.79","80","200","nginx","unknown"
"62.221.209.79","443","200","nginx","unknown"
"203.188.174.22","80","200","nginx/1.29.7","1.29.7"
"203.188.174.22","443","200","nginx/1.29.7","1.29.7"
"185.42.75.216","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.42.75.216","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"93.184.104.31","80","200","nginx/1.22.1","1.22.1"
"95.99.144.244","443","200","nginx","unknown"
"85.17.73.15","80","200","nginx","unknown"
"85.17.73.15","443","200","nginx","unknown"
"95.211.196.6","80","200","nginx","unknown"
"45.131.180.25","80","404","nginx","unknown"
"45.131.180.25","443","404","nginx","unknown"
"143.179.123.216","80","200","nginx","unknown"
"185.49.145.158","80","403","nginx","unknown"
"62.112.9.93","80","200","nginx","unknown"
"62.112.9.93","443","200","nginx","unknown"
"87.255.63.42","80","200","nginx","unknown"
"91.198.166.109","80","200","nginx/1.29.8","1.29.8"
"91.198.166.109","443","200","nginx/1.29.8","1.29.8"
"185.132.134.173","80","403","nginx","unknown"
"185.132.134.173","443","403","nginx","unknown"
"178.22.63.110","80","200","nginx","unknown"
"178.22.63.110","443","200","nginx","unknown"
"83.172.130.169","80","200","nginx","unknown"
"83.172.130.169","443","200","nginx","unknown"
"91.198.166.250","80","200","nginx","unknown"
"91.198.166.250","443","200","nginx","unknown"
"139.162.116.165","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.116.165","443","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"77.175.0.199","80","200","nginx","unknown"
"77.175.0.199","443","200","nginx","unknown"
"82.192.80.145","80","403","nginx","unknown"
"82.192.80.145","443","403","nginx","unknown"
"109.235.38.218","80","200","nginx","unknown"
"109.235.38.218","443","200","nginx","unknown"
"139.162.178.245","80","503","nginx","unknown"
"139.162.178.245","443","503","nginx","unknown"
"45.91.121.127","80","404","nginx","unknown"
"45.91.121.127","443","404","nginx","unknown"
"77.250.112.64","80","200","nginx","unknown"
"77.250.112.64","443","200","nginx","unknown"
"185.223.163.183","80","200","nginx","unknown"
"185.223.163.183","443","200","nginx","unknown"
"85.17.40.185","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"85.17.40.185","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"193.41.32.160","80","404","nginx","unknown"
"193.41.32.160","443","404","nginx","unknown"
"46.249.59.58","80","401","nginx","unknown"
"46.249.59.58","443","401","nginx","unknown"
"185.70.184.53","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.70.184.53","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"192.166.227.11","80","200","nginx","unknown"
"192.166.227.11","443","200","nginx","unknown"
"185.107.91.245","80","200","nginx","unknown"
"185.107.91.245","443","200","nginx","unknown"
"178.22.62.121","80","200","nginx","unknown"
"178.22.62.121","443","200","nginx","unknown"
"95.98.204.81","80","404","nginx/1.26.3","1.26.3"
"95.98.204.81","443","200","nginx/1.26.3","1.26.3"
"139.162.156.249","80","404","nginx/1.14.0 (Ubuntu)","1.14.0"
"139.162.156.249","443","200","nginx/1.14.0 (Ubuntu)","1.14.0"
"37.97.145.176","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.97.145.176","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.97.148.27","80","200","nginx","unknown"
"37.97.148.27","443","200","nginx","unknown"
"5.79.119.1","80","200","nginx","unknown"
"5.79.119.1","443","200","nginx","unknown"
"136.144.233.115","80","200","nginx","unknown"
"136.144.233.115","443","200","nginx","unknown"
"45.94.222.40","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"45.94.222.40","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"62.45.197.178","80","200","nginx","unknown"
"62.45.197.178","443","200","nginx","unknown"
"194.247.183.225","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"194.247.183.225","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"83.96.254.124","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"83.96.254.124","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"88.208.3.165","80","200","nginx","unknown"
"45.140.132.205","80","404","nginx","unknown"
"45.140.132.205","443","404","nginx","unknown"
"46.229.240.223","80","404","nginx","unknown"
"46.229.240.223","443","404","nginx","unknown"
"149.210.166.228","80","200","nginx","unknown"
"149.210.166.228","443","200","nginx","unknown"
"62.221.194.111","80","200","nginx","unknown"
"62.221.194.111","443","200","nginx","unknown"
"176.58.25.47","80","200","nginx/1.22.1","1.22.1"
"176.58.25.47","443","200","nginx/1.22.1","1.22.1"
"37.218.242.150","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"37.218.242.150","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"146.0.79.23","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"146.0.79.23","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.246.67","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.246.67","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.11.145.217","80","200","nginx","unknown"
"185.11.145.217","443","200","nginx","unknown"
"45.143.251.17","80","403","nginx/1.22.0","1.22.0"
"45.143.251.17","443","403","nginx/1.22.0","1.22.0"
"193.160.92.232","80","200","nginx","unknown"
"193.160.92.232","443","200","nginx","unknown"
"95.211.218.140","80","200","nginx","unknown"
"95.211.218.140","443","200","nginx","unknown"
"46.229.163.54","80","200","nginx","unknown"
"46.229.163.54","443","200","nginx","unknown"
"193.172.19.99","80","200","nginx","unknown"
"193.172.19.99","443","200","nginx","unknown"
"81.24.10.198","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"81.24.10.198","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"95.168.161.71","80","200","nginx/1.14.1","1.14.1"
"95.168.161.71","443","200","nginx/1.14.1","1.14.1"
"149.210.177.75","80","500","nginx","unknown"
"149.210.177.75","443","200","nginx","unknown"
"185.87.187.38","80","200","nginx","unknown"
"185.87.187.38","443","200","nginx","unknown"
"139.162.145.160","80","200","nginx","unknown"
"139.162.145.160","443","200","nginx","unknown"
"185.84.140.80","80","200","nginx/1.17.9","1.17.9"
"185.84.140.80","443","200","nginx/1.17.9","1.17.9"
"62.221.192.229","80","200","nginx","unknown"
"62.221.192.229","443","200","nginx","unknown"
"94.124.57.215","80","403","nginx","unknown"
"94.124.57.215","443","200","nginx","unknown"
"176.222.55.29","80","200","nginx","unknown"
"176.222.55.29","443","200","nginx","unknown"
"95.211.159.206","80","200","nginx","unknown"
"95.211.159.206","443","200","nginx","unknown"
"37.72.104.178","80","200","nginx","unknown"
"37.72.104.178","443","200","nginx","unknown"
"91.184.31.28","80","200","nginx","unknown"
"91.184.31.28","443","200","nginx","unknown"
"212.80.215.173","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"212.80.215.173","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"5.39.222.96","80","204","nginx","unknown"
"185.132.178.43","80","404","nginx/1.4.5","1.4.5"
"185.132.178.43","443","404","nginx/1.4.5","1.4.5"
"37.97.245.39","80","200","nginx","unknown"
"37.97.245.39","443","200","nginx","unknown"
"83.172.133.223","80","200","nginx","unknown"
"83.172.133.223","443","200","nginx","unknown"
"213.152.186.60","80","200","nginx","unknown"
"213.152.186.60","443","200","nginx","unknown"
"136.144.142.98","80","200","nginx","unknown"
"136.144.142.98","443","200","nginx","unknown"
"194.180.189.26","80","404","nginx","unknown"
"194.180.189.26","443","404","nginx","unknown"
"217.123.90.32","80","200","nginx","unknown"
"217.123.90.32","443","200","nginx","unknown"
"217.62.31.106","80","200","nginx","unknown"
"82.170.227.87","80","200","nginx","unknown"
"82.170.227.87","443","200","nginx","unknown"
"136.144.178.3","80","200","nginx","unknown"
"136.144.178.3","443","200","nginx","unknown"
"136.144.242.92","80","200","nginx","unknown"
"136.144.242.92","443","200","nginx","unknown"
"2.23.228.247","80","400","akamai/nginx","unknown"
"2.23.228.247","443","400","akamai/nginx","unknown"
"136.144.148.26","80","200","nginx","unknown"
"136.144.148.26","443","200","nginx","unknown"
"92.68.233.7","80","200","nginx","unknown"
"92.68.233.7","443","200","nginx","unknown"
"37.48.89.168","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.48.89.168","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.177.126.156","80","200","nginx","unknown"
"185.177.126.156","443","200","nginx","unknown"
"37.97.129.173","80","403","nginx","unknown"
"37.97.129.173","443","200","nginx","unknown"
"37.48.89.134","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.48.89.134","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.255.236.116","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.255.236.116","443","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"81.91.177.80","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"37.230.228.3","80","200","nginx/1.20.1","1.20.1"
"139.162.159.135","80","200","nginx/1.6.2","1.6.2"
"95.211.215.33","80","401","nginx","unknown"
"95.211.215.33","443","401","nginx","unknown"
"78.111.88.145","80","200","nginx","unknown"
"78.111.88.145","443","200","nginx","unknown"
"185.75.254.232","80","200","nginx","unknown"
"84.25.230.207","80","400","nginx/1.22.1","1.22.1"
"84.25.230.207","443","401","nginx/1.22.1","1.22.1"
"188.137.254.143","80","200","nginx","unknown"
"188.137.254.143","443","200","nginx","unknown"
"139.162.42.36","80","200","nginx","unknown"
"139.162.42.36","443","200","nginx","unknown"
"83.87.172.224","80","200","nginx","unknown"
"83.87.172.224","443","200","nginx","unknown"
"95.211.117.206","80","200","nginx/1.28.0","1.28.0"
"93.119.3.65","80","200","nginx","unknown"
"93.119.3.65","443","200","nginx","unknown"
"217.19.10.77","80","404","nginx/1.29.6","1.29.6"
"139.162.146.101","80","204","nginx","unknown"
"185.228.81.218","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"185.237.107.135","80","404","nginx","unknown"
"212.32.235.181","80","200","nginx","unknown"
"212.32.235.181","443","200","nginx","unknown"
"213.174.138.194","80","403","nginx/1.26.2","1.26.2"
"213.174.138.194","443","403","nginx/1.26.2","1.26.2"
"130.89.1.181","80","200","nginx","unknown"
"130.89.1.181","443","200","nginx","unknown"
"95.211.171.162","80","200","nginx","unknown"
"95.211.171.162","443","200","nginx","unknown"
"178.251.25.140","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"178.251.25.140","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"23.109.230.177","80","200","nginx","unknown"
"23.109.230.177","443","200","nginx","unknown"
"185.109.216.249","80","200","nginx","unknown"
"185.109.216.249","443","200","nginx","unknown"
"37.218.243.106","80","200","nginx","unknown"
"37.218.243.106","443","200","nginx","unknown"
"192.243.63.114","80","404","nginx","unknown"
"192.243.63.114","443","404","nginx","unknown"
"87.215.14.237","80","200","nginx/1.10.3","1.10.3"
"87.215.14.237","443","403","nginx/1.10.3","1.10.3"
"193.109.69.58","80","200","nginx/1.31.0","1.31.0"
"193.109.69.58","443","200","nginx/1.31.0","1.31.0"
"188.137.183.138","80","200","nginx/1.26.0","1.26.0"
"188.137.183.138","443","200","nginx/1.26.0","1.26.0"
"82.170.133.191","80","200","nginx","unknown"
"82.170.133.191","443","200","nginx","unknown"
"212.237.253.145","80","403","nginx","unknown"
"212.237.253.145","443","200","nginx","unknown"
"178.162.173.16","80","401","nginx","unknown"
"178.162.173.16","443","401","nginx","unknown"
"178.18.81.180","80","503","nginx","unknown"
"139.162.166.45","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.166.45","443","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"213.174.138.248","80","403","nginx/1.26.2","1.26.2"
"213.174.138.248","443","403","nginx/1.26.2","1.26.2"
"45.132.106.208","80","200","nginx","unknown"
"45.132.106.208","443","200","nginx","unknown"
"139.162.162.144","80","200","nginx/1.24.0","1.24.0"
"37.97.172.51","80","503","nginx","unknown"
"37.97.172.51","443","503","nginx","unknown"
"128.0.64.163","80","200","nginx","unknown"
"128.0.64.163","443","200","nginx","unknown"
"62.250.223.188","80","200","nginx","unknown"
"62.250.223.188","443","200","nginx","unknown"
"139.162.11.226","80","404","nginx/1.18.0","1.18.0"
"139.162.11.226","443","404","nginx/1.18.0","1.18.0"
"84.104.186.89","80","200","nginx/1.18.0 (Ubuntu)","1.18.0"
"170.62.105.62","80","404","nginx","unknown"
"170.62.105.62","443","404","nginx","unknown"
"95.211.93.230","80","200","nginx","unknown"
"95.211.93.230","443","200","nginx","unknown"
"95.211.76.178","80","503","nginx/1.19.10","1.19.10"
"95.211.76.178","443","503","nginx/1.19.10","1.19.10"
"94.124.58.181","80","200","nginx","unknown"
"94.124.58.181","443","200","nginx","unknown"
"92.254.54.63","80","404","nginx/1.21.5","1.21.5"
"92.254.54.63","443","403","nginx/1.21.5","1.21.5"
"185.2.81.69","80","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"185.2.81.69","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"217.180.14.219","80","404","nginx/1.24.0 (Ubuntu)","1.24.0"
"217.180.14.219","443","200","nginx/1.24.0 (Ubuntu)","1.24.0"
"139.162.56.6","80","404","nginx/1.18.0 (Ubuntu)","1.18.0"
"139.162.56.6","443","403","nginx/1.18.0 (Ubuntu)","1.18.0"
"141.98.17.62","80","200","nginx","unknown"
"141.98.17.62","443","404","nginx","unknown"
"136.144.240.164","80","200","nginx","unknown"
"94.208.180.124","80","200","nginx","unknown"
"172.241.52.140","80","200","nginx/1.14.1","1.14.1"
"172.241.52.140","443","200","nginx/1.14.1","1.14.1"
"193.41.32.89","80","404","nginx","unknown"
"193.41.32.89","443","404","nginx","unknown"
"139.162.10.207","80","200","nginx","unknown"
"139.162.10.207","443","200","nginx","unknown"
"139.162.44.181","80","200","nginx","unknown"
"139.162.44.181","443","200","nginx","unknown"
"92.246.92.150","80","403","nginx","unknown"
"92.246.92.150","443","403","nginx","unknown"
"178.162.174.132","80","401","nginx","unknown"
"178.162.174.132","443","401","nginx","unknown"
"77.169.147.182","80","200","nginx","unknown"
"77.169.147.182","443","200","nginx","unknown"
"31.14.98.88","80","200","nginx/1.23.1","1.23.1"
"31.14.98.88","443","200","nginx/1.23.1","1.23.1"
"5.8.248.25","80","200","nginx","unknown"
