ip,version,cve_id,base_score,base_severity,cvss_version
45.154.26.226,unknown,,,,
92.246.95.179,unknown,,,,
66.151.42.92,1.25.5,CVE-2025-23419,5.3,MEDIUM,4.0
66.151.42.92,1.25.5,CVE-2026-49975,7.5,HIGH,3.1
83.83.194.206,unknown,,,,
88.208.0.247,1.10.3,CVE-2017-7529,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2018-16843,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2018-16844,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2018-16845,6.1,MEDIUM,3.1
88.208.0.247,1.10.3,CVE-2019-9511,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2019-9513,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2019-9516,6.5,MEDIUM,3.1
88.208.0.247,1.10.3,CVE-2019-20372,5.3,MEDIUM,3.1
88.208.0.247,1.10.3,CVE-2021-23017,7.7,HIGH,3.1
88.208.0.247,1.10.3,CVE-2017-20005,9.8,CRITICAL,3.1
88.208.0.247,1.10.3,CVE-2021-3618,7.4,HIGH,3.1
88.208.0.247,1.10.3,CVE-2022-41741,7.8,HIGH,3.1
88.208.0.247,1.10.3,CVE-2022-41742,7.1,HIGH,3.1
88.208.0.247,1.10.3,CVE-2023-44487,7.5,HIGH,3.1
88.208.0.247,1.10.3,CVE-2026-49975,7.5,HIGH,3.1
82.169.50.207,unknown,,,,
139.162.230.75,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.230.75,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.230.75,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.230.75,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.230.75,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.230.75,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.230.75,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.41.225,unknown,,,,
2.21.24.72,unknown,,,,
185.3.208.59,unknown,,,,
194.187.98.144,unknown,,,,
77.60.219.130,unknown,,,,
172.255.232.9,unknown,,,,
84.83.205.23,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
84.83.205.23,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
84.83.205.23,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
95.211.60.218,unknown,,,,
212.86.114.75,unknown,,,,
37.97.157.32,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.97.157.32,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.97.157.32,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.97.157.32,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.97.157.32,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.157.32,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.157.32,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
5.255.91.249,unknown,,,,
139.162.223.239,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.223.239,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.223.239,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.223.239,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.223.239,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.223.239,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
193.0.19.185,unknown,,,,
37.97.152.208,unknown,,,,
45.80.37.73,unknown,,,,
185.107.57.120,unknown,,,,
185.177.126.22,1.30.1,,,,
31.220.24.29,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
31.220.24.29,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
31.220.24.29,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
31.220.24.29,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
31.220.24.29,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
31.220.24.29,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
31.220.24.29,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2018-16843,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2018-16844,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2018-16845,6.1,MEDIUM,3.1
149.210.131.98,1.14.0,CVE-2019-9511,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2019-9513,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2019-9516,6.5,MEDIUM,3.1
149.210.131.98,1.14.0,CVE-2019-20372,5.3,MEDIUM,3.1
149.210.131.98,1.14.0,CVE-2021-23017,7.7,HIGH,3.1
149.210.131.98,1.14.0,CVE-2021-3618,7.4,HIGH,3.1
149.210.131.98,1.14.0,CVE-2022-41741,7.8,HIGH,3.1
149.210.131.98,1.14.0,CVE-2022-41742,7.1,HIGH,3.1
149.210.131.98,1.14.0,CVE-2023-44487,7.5,HIGH,3.1
149.210.131.98,1.14.0,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.131.98,1.14.0,CVE-2026-49975,7.5,HIGH,3.1
5.79.98.226,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.98.226,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.98.226,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.98.226,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.98.226,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.98.226,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.98.226,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.25.15,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.25.15,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.25.15,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.25.15,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.25.15,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.25.15,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.25.15,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.156.160.85,unknown,,,,
45.81.227.194,unknown,,,,
77.62.189.173,unknown,,,,
175.110.114.228,unknown,,,,
149.210.199.16,1.21.0,CVE-2022-41741,7.8,HIGH,3.1
149.210.199.16,1.21.0,CVE-2022-41742,7.1,HIGH,3.1
149.210.199.16,1.21.0,CVE-2023-44487,7.5,HIGH,3.1
149.210.199.16,1.21.0,CVE-2025-23419,5.3,MEDIUM,4.0
149.210.199.16,1.21.0,CVE-2026-49975,7.5,HIGH,3.1
46.243.203.217,unknown,,,,
185.107.58.25,unknown,,,,
185.200.107.159,unknown,,,,
139.162.84.216,unknown,,,,
37.48.94.37,unknown,,,,
185.132.132.58,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.132.132.58,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.132.132.58,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
150.251.151.20,unknown,,,,
80.85.141.70,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
80.85.141.70,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
80.85.141.70,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
45.138.24.98,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.138.24.98,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.138.24.98,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
31.3.103.120,unknown,,,,
193.23.143.94,unknown,,,,
62.212.72.71,unknown,,,,
83.149.84.139,unknown,,,,
37.48.89.164,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.48.89.164,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.48.89.164,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.48.89.164,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.48.89.164,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.48.89.164,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.48.89.164,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.143.153,unknown,,,,
5.255.77.20,1.22.1,CVE-2023-44487,7.5,HIGH,3.1
5.255.77.20,1.22.1,CVE-2025-23419,5.3,MEDIUM,4.0
5.255.77.20,1.22.1,CVE-2026-49975,7.5,HIGH,3.1
213.125.74.115,unknown,,,,
185.177.127.131,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.177.127.131,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.177.127.131,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.177.127.131,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.177.127.131,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.177.127.131,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.177.127.131,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.95.27.165,unknown,,,,
185.94.236.80,unknown,,,,
136.144.243.217,unknown,,,,
185.38.88.74,unknown,,,,
143.178.88.228,unknown,,,,
83.96.252.31,unknown,,,,
83.96.254.118,unknown,,,,
213.174.146.147,unknown,,,,
80.82.76.99,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
80.82.76.99,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
80.82.76.99,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
80.82.76.99,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
80.82.76.99,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
80.82.76.99,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
45.67.98.193,1.26.2,CVE-2025-23419,5.3,MEDIUM,4.0
45.67.98.193,1.26.2,CVE-2026-49975,7.5,HIGH,3.1
45.138.27.16,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
45.138.27.16,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
45.138.27.16,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
45.138.27.16,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
45.138.27.16,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
45.138.27.16,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.138.27.16,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
212.32.247.209,unknown,,,,
185.33.117.59,unknown,,,,
185.85.17.205,unknown,,,,
95.168.162.191,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
95.168.162.191,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
95.168.162.191,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
95.168.162.191,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
95.168.162.191,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
95.168.162.191,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
95.168.162.191,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.95.14.101,unknown,,,,
149.210.234.70,unknown,,,,
37.46.143.146,unknown,,,,
151.248.55.119,unknown,,,,
178.84.147.4,unknown,,,,
62.59.232.228,unknown,,,,
37.97.245.226,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.245.226,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.245.226,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
94.102.63.108,unknown,,,,
145.131.31.104,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
145.131.31.104,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
145.131.31.104,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
145.131.31.104,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
145.131.31.104,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
145.131.31.104,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
145.131.31.104,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
213.187.242.90,unknown,,,,
185.184.192.58,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.184.192.58,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.184.192.58,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.184.192.58,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.184.192.58,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.184.192.58,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.184.192.58,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
87.253.157.148,unknown,,,,
45.88.104.80,unknown,,,,
195.191.150.227,unknown,,,,
95.211.210.153,unknown,,,,
188.137.250.172,unknown,,,,
89.149.241.52,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
89.149.241.52,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
89.149.241.52,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
89.149.241.52,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
89.149.241.52,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
89.149.241.52,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
89.149.241.52,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
83.172.130.81,unknown,,,,
176.56.237.243,1.28.3,CVE-2026-49975,7.5,HIGH,3.1
220.158.197.113,unknown,,,,
213.132.223.210,unknown,,,,
185.57.11.168,unknown,,,,
5.79.78.86,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
5.79.78.86,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
5.79.78.86,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
5.79.78.86,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
5.79.78.86,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
5.79.78.86,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
5.79.78.86,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
37.148.132.185,unknown,,,,
185.95.24.45,unknown,,,,
185.142.32.131,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
185.142.32.131,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
185.142.32.131,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
185.142.32.131,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
185.142.32.131,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.142.32.131,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
185.107.68.59,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
185.107.68.59,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
185.107.68.59,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
185.107.68.59,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
185.107.68.59,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
185.107.68.59,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.207.116,unknown,,,,
87.212.31.129,unknown,,,,
77.174.4.118,unknown,,,,
185.235.218.180,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.235.218.180,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.235.218.180,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
80.79.5.150,unknown,,,,
195.241.183.18,unknown,,,,
94.126.66.123,unknown,,,,
85.17.5.20,1.19.10,CVE-2021-23017,7.7,HIGH,3.1
85.17.5.20,1.19.10,CVE-2021-3618,7.4,HIGH,3.1
85.17.5.20,1.19.10,CVE-2022-41741,7.8,HIGH,3.1
85.17.5.20,1.19.10,CVE-2022-41742,7.1,HIGH,3.1
85.17.5.20,1.19.10,CVE-2023-44487,7.5,HIGH,3.1
85.17.5.20,1.19.10,CVE-2025-23419,5.3,MEDIUM,4.0
85.17.5.20,1.19.10,CVE-2026-49975,7.5,HIGH,3.1
185.201.18.171,unknown,,,,
185.28.36.11,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
185.28.36.11,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.28.36.11,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
37.48.120.169,unknown,,,,
85.10.149.33,unknown,,,,
178.162.136.133,unknown,,,,
185.107.90.71,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.107.90.71,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.107.90.71,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.107.90.71,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.107.90.71,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.107.90.71,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.107.90.71,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
193.169.105.34,unknown,,,,
185.244.218.168,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.244.218.168,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.244.218.168,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.244.218.168,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.244.218.168,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.244.218.168,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.244.218.168,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
45.91.200.152,unknown,,,,
185.95.13.205,unknown,,,,
84.30.152.106,unknown,,,,
172.255.232.170,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
172.255.232.170,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
172.255.232.170,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
45.144.164.25,unknown,,,,
37.97.136.135,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
37.97.136.135,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.97.136.135,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
5.255.115.127,unknown,,,,
91.142.254.84,unknown,,,,
185.10.48.246,unknown,,,,
80.91.219.117,unknown,,,,
92.110.163.33,unknown,,,,
185.231.220.184,unknown,,,,
85.190.96.117,unknown,,,,
92.114.107.28,unknown,,,,
213.174.136.66,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.136.66,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.136.66,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.136.66,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.136.66,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
136.144.220.123,unknown,,,,
85.10.153.234,unknown,,,,
23.109.135.11,unknown,,,,
109.106.178.13,1.14.1,CVE-2018-16845,6.1,MEDIUM,3.1
109.106.178.13,1.14.1,CVE-2019-9511,7.5,HIGH,3.1
109.106.178.13,1.14.1,CVE-2019-9513,7.5,HIGH,3.1
109.106.178.13,1.14.1,CVE-2019-9516,6.5,MEDIUM,3.1
109.106.178.13,1.14.1,CVE-2019-20372,5.3,MEDIUM,3.1
109.106.178.13,1.14.1,CVE-2021-23017,7.7,HIGH,3.1
109.106.178.13,1.14.1,CVE-2021-3618,7.4,HIGH,3.1
109.106.178.13,1.14.1,CVE-2022-41741,7.8,HIGH,3.1
109.106.178.13,1.14.1,CVE-2022-41742,7.1,HIGH,3.1
109.106.178.13,1.14.1,CVE-2023-44487,7.5,HIGH,3.1
109.106.178.13,1.14.1,CVE-2025-23419,5.3,MEDIUM,4.0
109.106.178.13,1.14.1,CVE-2026-49975,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2018-16843,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2018-16844,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.44.99,1.14.0,CVE-2019-9511,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2019-9513,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.44.99,1.14.0,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.44.99,1.14.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.44.99,1.14.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.44.99,1.14.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.44.99,1.14.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.44.99,1.14.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.44.99,1.14.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.44.99,1.14.0,CVE-2026-49975,7.5,HIGH,3.1
37.97.206.88,unknown,,,,
185.42.74.27,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.42.74.27,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.42.74.27,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.42.74.27,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.42.74.27,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.42.74.27,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.42.74.27,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.219.81.209,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
185.219.81.209,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
185.219.81.209,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
185.219.81.209,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
185.219.81.209,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
185.219.81.209,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
185.219.81.209,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.115.42,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.115.42,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.115.42,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
188.137.178.48,unknown,,,,
95.211.190.21,unknown,,,,
87.251.44.47,unknown,,,,
213.196.40.227,1.20.1,CVE-2021-3618,7.4,HIGH,3.1
213.196.40.227,1.20.1,CVE-2022-41741,7.8,HIGH,3.1
213.196.40.227,1.20.1,CVE-2022-41742,7.1,HIGH,3.1
213.196.40.227,1.20.1,CVE-2023-44487,7.5,HIGH,3.1
213.196.40.227,1.20.1,CVE-2025-23419,5.3,MEDIUM,4.0
213.196.40.227,1.20.1,CVE-2026-49975,7.5,HIGH,3.1
185.209.51.203,unknown,,,,
185.107.213.57,unknown,,,,
185.201.16.228,unknown,,,,
139.162.172.16,1.17.10,CVE-2021-23017,7.7,HIGH,3.1
139.162.172.16,1.17.10,CVE-2021-3618,7.4,HIGH,3.1
139.162.172.16,1.17.10,CVE-2022-41741,7.8,HIGH,3.1
139.162.172.16,1.17.10,CVE-2022-41742,7.1,HIGH,3.1
139.162.172.16,1.17.10,CVE-2023-44487,7.5,HIGH,3.1
139.162.172.16,1.17.10,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.172.16,1.17.10,CVE-2026-49975,7.5,HIGH,3.1
213.174.139.15,1.22.0,CVE-2022-41741,7.8,HIGH,3.1
213.174.139.15,1.22.0,CVE-2022-41742,7.1,HIGH,3.1
213.174.139.15,1.22.0,CVE-2023-44487,7.5,HIGH,3.1
213.174.139.15,1.22.0,CVE-2025-23419,5.3,MEDIUM,4.0
213.174.139.15,1.22.0,CVE-2026-49975,7.5,HIGH,3.1
185.78.96.204,unknown,,,,
185.95.27.164,unknown,,,,
139.162.178.192,1.12.1,CVE-2017-7529,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2018-16843,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2018-16844,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2018-16845,6.1,MEDIUM,3.1
139.162.178.192,1.12.1,CVE-2019-9511,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2019-9513,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2019-9516,6.5,MEDIUM,3.1
139.162.178.192,1.12.1,CVE-2019-20372,5.3,MEDIUM,3.1
139.162.178.192,1.12.1,CVE-2021-23017,7.7,HIGH,3.1
139.162.178.192,1.12.1,CVE-2017-20005,9.8,CRITICAL,3.1
139.162.178.192,1.12.1,CVE-2021-3618,7.4,HIGH,3.1
139.162.178.192,1.12.1,CVE-2022-41741,7.8,HIGH,3.1
139.162.178.192,1.12.1,CVE-2022-41742,7.1,HIGH,3.1
139.162.178.192,1.12.1,CVE-2023-44487,7.5,HIGH,3.1
139.162.178.192,1.12.1,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.178.192,1.12.1,CVE-2026-49975,7.5,HIGH,3.1
147.90.33.157,1.27.5,CVE-2026-49975,7.5,HIGH,3.1
81.171.25.200,unknown,,,,
45.91.135.254,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
45.91.135.254,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
45.91.135.254,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
84.247.8.79,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
84.247.8.79,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
84.247.8.79,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
84.247.8.79,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
84.247.8.79,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
84.247.8.79,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
84.247.8.79,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
193.41.32.204,unknown,,,,
84.22.101.233,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
84.22.101.233,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
84.22.101.233,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.1.117,1.24.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.1.117,1.24.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.1.117,1.24.0,CVE-2026-49975,7.5,HIGH,3.1
185.201.16.234,unknown,,,,
37.48.95.13,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
37.48.95.13,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
37.48.95.13,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
37.48.95.13,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
37.48.95.13,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
37.48.95.13,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
37.48.95.13,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
139.162.148.70,1.18.0,CVE-2021-23017,7.7,HIGH,3.1
139.162.148.70,1.18.0,CVE-2021-3618,7.4,HIGH,3.1
139.162.148.70,1.18.0,CVE-2022-41741,7.8,HIGH,3.1
139.162.148.70,1.18.0,CVE-2022-41742,7.1,HIGH,3.1
139.162.148.70,1.18.0,CVE-2023-44487,7.5,HIGH,3.1
139.162.148.70,1.18.0,CVE-2025-23419,5.3,MEDIUM,4.0
139.162.148.70,1.18.0,CVE-2026-49975,7.5,HIGH,3.1
185.241.214.53,unknown,,,,
149.143.79.71,unknown,,,,
31.14.98.87,unknown,,,,
193.93.180.104,unknown,,,,
82.217.13.113,unknown,,,,
87.210.1.76,unknown,,,,
23.109.230.175,unknown,,,,
178.251.232.195,unknown,,,,
62.221.202.6,unknown,,,,
95.97.219.106,1.14.2,CVE-2018-16845,6.1,MEDIUM,3.1
95.97.219.106,1.14.2,CVE-2019-9511,7.5,HIGH,3.1
95.97.219.106,1.14.2,CVE-2019-9513,7.5,HIGH,3.1
95.97.219.106,1.14.2,CVE-2019-9516,6.5,MEDIUM,3.1
95.97.219.106,1.14.2,CVE-2019-20372,5.3,MEDIUM,3.1
95.97.219.106,1.14.2,CVE-2021-23017,7.7,HIGH,3.1
95.97.219.106,1.14.2,CVE-2021-3618,7.4,HIGH,3.1
